,Yield_Curve,SP500_Returns,Negative_Returns
2016-07-12,0.8400000000000001,0.007009302064421963,0
2016-07-13,0.7999999999999999,0.00013474959807435738,0
2016-07-14,0.85,0.005259172191430128,0
2016-07-15,0.8900000000000001,-0.0009289428076257877,1
2016-07-18,0.91,0.0023823401519147414,0
2016-07-19,0.8600000000000001,-0.001435236675604079,1
2016-07-20,0.8600000000000001,0.004270304744474762,0
2016-07-21,0.8700000000000001,-0.0036124840084306165,1
2016-07-22,0.8600000000000001,0.004553914935085945,0
2016-07-25,0.8600000000000001,-0.0030114527155947757,1
2016-07-26,0.8200000000000001,0.0003228067586511507,0
2016-07-27,0.79,-0.001198609612849011,1
2016-07-28,0.8,0.0016062180948777094,0
2016-07-29,0.7899999999999999,0.0016312913007012764,0
2016-08-01,0.84,-0.0012697828487301388,1
2016-08-02,0.88,-0.006361592747507805,1
2016-08-03,0.88,0.00313393879547319,0
2016-08-04,0.87,0.00021258994634409945,0
2016-08-05,0.8700000000000001,0.008603442301027941,0
2016-08-08,0.8500000000000001,-0.0009070627201803738,1
2016-08-09,0.8400000000000001,0.0003897491391129382,0
2016-08-10,0.81,-0.002864685984581117,1
2016-08-11,0.81,0.0047345655461528136,0
2016-08-12,0.8,-0.0007960508557545154,1
2016-08-15,0.8300000000000001,0.002792976351273957,0
2016-08-16,0.81,-0.005479076775563363,1
2016-08-17,0.8200000000000001,0.001868558180106783,0
2016-08-18,0.8200000000000001,0.002199594907937863,0
2016-08-19,0.8200000000000001,-0.001440316046492529,1
2016-08-22,0.79,-0.0005632203382069934,1
2016-08-23,0.81,0.0019517648352453953,0
2016-08-24,0.8,-0.005240294480771901,1
2016-08-25,0.8,-0.001365241054683275,1
2016-08-26,0.7800000000000001,-0.0015788480393283955,1
2016-08-29,0.76,0.005228119352340244,0
2016-08-30,0.77,-0.0019537878718389745,1
2016-08-31,0.78,-0.0023757880999210057,1
2016-09-01,0.79,-4.145650521647504e-05,1
2016-09-02,0.8,0.004201100024874949,0
2016-09-06,0.81,0.002981678730997528,0
2016-09-07,0.8,-0.00014635395704520882,1
2016-09-08,0.8300000000000001,-0.002223076078603392,1
2016-09-09,0.8799999999999999,-0.024522073992573334,1
2016-09-12,0.8899999999999999,0.014677062331693191,0
2016-09-13,0.9299999999999999,-0.014830665480954464,1
2016-09-14,0.9299999999999999,-0.0005876766556026647,1
2016-09-15,0.97,0.01010927804983619,0
2016-09-16,0.9299999999999999,-0.0037722492851356426,1
2016-09-19,0.9099999999999999,-1.8698928551330596e-05,1
2016-09-20,0.8999999999999999,0.00029918845132592686,0
2016-09-21,0.8699999999999999,0.010917112199498868,0
2016-09-22,0.8399999999999999,0.006499870557343135,0
2016-09-23,0.8500000000000001,-0.005736778768866024,1
2016-09-26,0.8300000000000001,-0.00858783474770064,1
2016-09-27,0.81,0.006444247705139627,0
2016-09-28,0.8200000000000001,0.005296467941090732,0
2016-09-29,0.8300000000000001,-0.00932130406149101,1
2016-09-30,0.8300000000000001,0.007967905240501505,0
2016-10-03,0.8299999999999998,-0.003260664031693561,1
2016-10-04,0.87,-0.004955580233203749,1
2016-10-05,0.87,0.004296695171798204,0
2016-10-06,0.89,0.0004815416741907885,0
2016-10-07,0.9,-0.0032534698278855467,1
2016-10-11,0.9,-0.012446502685264704,1
2016-10-12,0.92,0.0011466118788989732,0
2016-10-13,0.9,-0.0030993184304264343,1
2016-10-14,0.9600000000000001,0.00020163653841631657,0
2016-10-17,0.96,-0.0030380031692749387,1
2016-10-18,0.93,0.006160357394780158,0
2016-10-19,0.95,0.0021919985043934442,0
2016-10-20,0.92,-0.0013757467506726462,1
2016-10-21,0.9,-8.405951413614776e-05,1
2016-10-24,0.93,0.004749761811354558,0
2016-10-25,0.91,-0.0037976507555791406,1
2016-10-26,0.93,-0.0017404206872095873,1
2016-10-27,0.9800000000000001,-0.0029867768517781723,1
2016-10-28,1.0,-0.003108239882983921,1
2016-10-31,0.9800000000000001,-0.00012227181023405365,1
2016-11-01,1.0,-0.006786915316417175,1
2016-11-02,1.0,-0.00652548633341532,1
2016-11-03,1.01,-0.0044233867508127744,1
2016-11-04,0.99,-0.0016661400132141901,1
2016-11-07,1.0100000000000002,0.022223501088635134,0
2016-11-08,1.0099999999999998,0.003771956162738288,0
2016-11-09,1.17,0.011077043878180648,0
2016-11-10,1.23,0.0019507595018628532,0
2016-11-14,1.23,-0.00011550278361704969,1
2016-11-15,1.21,0.007480824323075508,0
2016-11-16,1.2200000000000002,-0.0015822857378724464,1
2016-11-17,1.25,0.004676288735564471,0
2016-11-18,1.2699999999999998,-0.002386700318226631,1
2016-11-21,1.25,0.007461386864659136,0
2016-11-22,1.24,0.0021654277629676866,0
2016-11-23,1.2399999999999998,0.0008080111124224576,0
2016-11-25,1.2399999999999998,0.003914329257229898,0
2016-11-28,1.2099999999999997,-0.005254478505433036,1
2016-11-29,1.2099999999999997,0.00133531965917566,0
2016-11-30,1.26,-0.0026534703763845258,1
2016-12-01,1.3100000000000003,-0.0035155379500729778,1
2016-12-02,1.2899999999999998,0.0003970644613615626,0
2016-12-05,1.2600000000000002,0.005821300668354734,0
2016-12-06,1.27,0.0034108794353906458,0
2016-12-07,1.2399999999999998,0.013163188276083426,0
2016-12-08,1.2799999999999998,0.002159412853860454,0
2016-12-09,1.3200000000000003,0.005938945503274562,0
2016-12-12,1.3400000000000003,-0.0011374046815045835,1
2016-12-13,1.31,0.006539770310506121,0
2016-12-14,1.27,-0.008117197541950394,1
2016-12-15,1.31,0.003883228005396644,0
2016-12-16,1.32,-0.0017506399119374683,1
2016-12-19,1.3,0.001975138060378967,0
2016-12-20,1.3199999999999998,0.0036375208284531446,0
2016-12-21,1.3399999999999999,-0.002457327062305281,1
2016-12-22,1.3299999999999998,-0.00186298660592088,1
2016-12-23,1.3299999999999998,0.0012516807020026555,0
2016-12-27,1.2899999999999998,0.002248441772426002,0
2016-12-28,1.2499999999999998,-0.00835654596100277,1
2016-12-29,1.2700000000000002,-0.00029334376333378653,1
2016-12-30,1.2500000000000002,-0.004637080639855018,1
2017-01-03,1.2300000000000002,0.008486575577422162,0
2017-01-04,1.22,0.00572230858833489,0
2017-01-05,1.2000000000000002,-0.0007706704833204681,1
2017-01-06,1.2,0.00351696782723665,0
2017-01-09,1.17,-0.0035485599346501973,1
2017-01-10,1.19,0.0,0
2017-01-11,1.18,0.002829564987438804,0
2017-01-12,1.18,-0.002144753265474808,1
2017-01-13,1.19,0.0018498617008155804,0
2017-01-17,1.1600000000000001,-0.0029675025498540064,1
2017-01-18,1.19,0.0017637539739581154,0
2017-01-19,1.2200000000000002,-0.0036093296770529637,1
2017-01-20,1.28,0.003366185299223723,0
2017-01-23,1.2500000000000002,-0.0026900775323491777,1
2017-01-24,1.2600000000000002,0.006564541762317022,0
2017-01-25,1.2999999999999998,0.008026069375062894,0
2017-01-26,1.2999999999999998,-0.0007353037152416642,1
2017-01-27,1.2700000000000002,-0.000866468119198105,1
2017-01-30,1.2700000000000002,-0.006009526341248739,1
2017-01-31,1.2600000000000002,-0.0008899995615766487,1
2017-02-01,1.26,0.00029839350204285964,0
2017-02-02,1.27,0.0005702879954376794,0
2017-02-03,1.2800000000000002,0.007264835478001608,0
2017-02-06,1.26,-0.002115416423640437,1
2017-02-07,1.24,0.00022682067208701362,0
2017-02-08,1.19,0.0006933905489561187,0
2017-02-09,1.2,0.0057524611382027135,0
2017-02-10,1.2100000000000002,0.0035660587468098193,0
2017-02-13,1.2300000000000002,0.005245887483269263,0
2017-02-14,1.2200000000000002,0.004007301621389514,0
2017-02-15,1.2399999999999998,0.004992342508064018,0
2017-02-16,1.2300000000000002,-0.0008641055656061214,1
2017-02-17,1.21,0.0016785814708464297,0
2017-02-21,1.2100000000000002,0.00604807839534538,0
2017-02-22,1.2,-0.0010822785345272479,1
2017-02-23,1.2,0.00041899086684549225,0
2017-02-24,1.19,0.001493351834538359,0
2017-02-27,1.16,0.001018020225231675,0
2017-02-28,1.14,-0.0025783310475788745,1
2017-03-01,1.17,0.013673825117192173,0
2017-03-02,1.1700000000000002,-0.0058598641045760624,1
2017-03-03,1.1700000000000002,0.0005037952576072424,0
2017-03-06,1.1800000000000002,-0.0032772164221692712,1
2017-03-07,1.2,-0.0029133039476952893,1
2017-03-08,1.2099999999999997,-0.0022842521713062336,1
2017-03-09,1.23,0.0007998374933346764,0
2017-03-10,1.22,0.0032686786165836423,0
2017-03-13,1.2200000000000002,0.00036668633566550035,0
2017-03-14,1.2000000000000002,-0.0033790189048102937,1
2017-03-15,1.1799999999999997,0.008374727853051489,0
2017-03-16,1.1799999999999997,-0.001626657052061442,1
2017-03-17,1.17,-0.0013143639402364293,1
2017-03-20,1.1700000000000002,-0.00200988121517931,1
2017-03-21,1.1600000000000001,-0.012407993359932812,1
2017-03-22,1.13,0.0018899156150544716,0
2017-03-23,1.1500000000000001,-0.0010602737976110888,1
2017-03-24,1.14,-0.0008440041603438031,1
2017-03-27,1.1099999999999999,-0.0010196332733214408,1
2017-03-28,1.1199999999999999,0.007251482966702083,0
2017-03-29,1.1300000000000001,0.0010854034436120763,0
2017-03-30,1.14,0.0029350353432466836,0
2017-03-31,1.13,-0.002255010430479043,1
2017-04-03,1.11,-0.0016421751202002621,1
2017-04-04,1.1099999999999999,0.0005595970900948988,0
2017-04-05,1.0999999999999999,-0.0030548776354145657,1
2017-04-06,1.0999999999999999,0.0019294927644020188,0
2017-04-07,1.0899999999999999,-0.0008271509105022279,1
2017-04-10,1.08,0.0006877403907383783,0
2017-04-11,1.0799999999999998,-0.0014339289653649834,1
2017-04-12,1.0399999999999998,-0.0037599095922304926,1
2017-04-13,1.0300000000000002,-0.006814702357852864,1
2017-04-17,1.0499999999999998,0.008613323600764389,0
2017-04-18,1.0000000000000002,-0.0029033507733046138,1
2017-04-19,1.02,-0.0017163423974997372,1
2017-04-20,1.0300000000000002,0.007557192163101911,0
2017-04-21,1.0400000000000003,-0.0030350108666123976,1
2017-04-24,1.0299999999999998,0.010840085324159476,0
2017-04-25,1.06,0.006090600846618832,0
2017-04-26,1.0399999999999998,-0.0004856380907726221,1
2017-04-27,1.0499999999999998,0.0005528911600243269,0
2017-04-28,1.01,-0.0019131184668260692,1
2017-05-01,1.05,0.00173223722842053,0
2017-05-02,1.02,0.001189115406999841,0
2017-05-03,1.03,-0.0012713441536987835,1
2017-05-04,1.0399999999999998,0.000582045366039452,0
2017-05-05,1.0399999999999998,0.004088687267735702,0
2017-05-08,1.06,3.751109703298283e-05,0
2017-05-09,1.0499999999999998,-0.0010252648600889147,1
2017-05-10,1.06,0.0011306176259533451,0
2017-05-11,1.04,-0.002162833436821554,1
2017-05-12,1.04,-0.0014784250179582514,1
2017-05-15,1.0299999999999998,0.004776444016897363,0
2017-05-16,1.04,-0.0006868360584768585,1
2017-05-17,0.9600000000000002,-0.01817825856948263,1
2017-05-18,0.96,0.0036868431882495223,0
2017-05-19,0.95,0.00676749573068669,0
2017-05-22,0.96,0.005160114706536767,0
2017-05-23,0.98,0.0018379127993919386,0
2017-05-24,0.9699999999999998,0.0024891386829661855,0
2017-05-25,0.95,0.004441875070184231,0
2017-05-26,0.95,0.0003105500047617671,0
2017-05-30,0.9299999999999999,-0.0012045599423798903,1
2017-05-31,0.9299999999999999,-0.00046002544645251664,1
2017-06-01,0.9299999999999999,0.007571108715482167,0
2017-06-02,0.8699999999999999,0.003707727381216941,0
2017-06-05,0.8600000000000001,-0.0012176772294358873,1
2017-06-06,0.8400000000000001,-0.0027790320594393014,1
2017-06-07,0.8600000000000001,0.001568333655781684,0
2017-06-08,0.8599999999999999,0.0002671445128517025,0
2017-06-09,0.8599999999999999,-0.0008299812227020587,1
2017-06-12,0.8599999999999999,-0.000978710980068076,1
2017-06-13,0.8300000000000001,0.004511420562363311,0
2017-06-14,0.7999999999999998,-0.0009957588050893973,1
2017-06-15,0.81,-0.002239614097263254,1
2017-06-16,0.8400000000000001,0.00028366345181418673,0
2017-06-19,0.8299999999999998,0.00834720424141544,0
2017-06-20,0.8,-0.006696665117833511,1
2017-06-21,0.8,-0.0005826764545369123,1
2017-06-22,0.8099999999999998,-0.00045573798760889517,1
2017-06-23,0.8099999999999998,0.0015608954610804027,0
2017-06-26,0.78,0.00031579379075585834,0
2017-06-27,0.8300000000000001,-0.008072749039592986,1
2017-06-28,0.8800000000000001,0.0088080417296994,0
2017-06-29,0.8900000000000001,-0.008600027041533398,1
2017-06-30,0.9300000000000002,0.0015332479232963436,0
2017-07-03,0.9400000000000002,0.0023107934687074394,0
2017-07-05,0.9200000000000002,0.0014532669688471778,0
2017-07-06,0.9700000000000002,-0.00936880791271677,1
2017-07-07,0.9900000000000002,0.006403153854134258,0
2017-07-10,0.98,0.0009277661864273146,0
2017-07-11,1.0,-0.0007827208199616686,1
2017-07-12,0.98,0.007305619802682184,0
2017-07-13,0.98,0.00187455233807432,0
2017-07-14,0.98,0.0046735271648765675,0
2017-07-17,0.95,-5.286121491343554e-05,1
2017-07-18,0.9099999999999999,0.0005977699520971491,0
2017-07-19,0.8999999999999999,0.0053726514969865136,0
2017-07-20,0.8999999999999999,-0.00015360796821128897,1
2017-07-21,0.8800000000000001,-0.0003679071741898854,1
2017-07-24,0.8899999999999997,-0.0010636834995592093,1
2017-07-25,0.9300000000000002,0.002923183435833865,0
2017-07-26,0.9299999999999999,0.0002825850883885206,0
2017-07-27,0.9599999999999997,-0.0009726252406339064,1
2017-07-28,0.9599999999999997,-0.0013411865461215866,1
2017-07-31,0.9599999999999997,-0.0007281258848751415,1
2017-08-01,0.9199999999999997,0.002449095251588762,0
2017-08-02,0.9099999999999999,0.0004926605689827834,0
2017-08-03,0.9000000000000001,-0.0021835911800677232,1
2017-08-04,0.9099999999999999,0.0018890363083294837,0
2017-08-07,0.8999999999999997,0.001647266869345021,0
2017-08-08,0.9299999999999999,-0.002414436638168982,1
2017-08-09,0.9100000000000001,-0.0003636481179190021,1
2017-08-10,0.8700000000000001,-0.01447441815345063,1
2017-08-11,0.8899999999999999,0.0012755258980974293,0
2017-08-14,0.8900000000000001,0.01004374682548792,0
2017-08-15,0.9199999999999999,-0.0004988158193557357,1
2017-08-16,0.8999999999999999,0.0014201029777529683,0
2017-08-17,0.8699999999999999,-0.015436913265616137,1
2017-08-18,0.8599999999999999,-0.0018353833934839914,1
2017-08-21,0.8600000000000001,0.0011626229102676966,0
2017-08-22,0.8900000000000001,0.009940824503679613,0
2017-08-23,0.8499999999999999,-0.003453604674394928,1
2017-08-24,0.8599999999999999,-0.002074434133647607,1
2017-08-25,0.8199999999999998,0.0016728373042720346,0
2017-08-28,0.8300000000000001,0.00048709604797259054,0
2017-08-29,0.7999999999999998,0.0008427977612674997,0
2017-08-30,0.8199999999999998,0.004615133058087695,0
2017-08-31,0.79,0.005721051924853171,0
2017-09-01,0.81,0.0019824813383773066,0
2017-09-05,0.7699999999999998,-0.007550826754961659,1
2017-09-06,0.8,0.003128750737433128,0
2017-09-07,0.7799999999999998,-0.00017845989113951521,1
2017-09-08,0.79,-0.001488783416494277,1
2017-09-11,0.8200000000000001,0.01083922760346634,0
2017-09-12,0.8399999999999999,0.003363999180100441,0
2017-09-13,0.8500000000000001,0.0007570659488558285,0
2017-09-14,0.8300000000000001,-0.0011007176679195263,1
2017-09-15,0.8100000000000003,0.0018472363580994688,0
2017-09-18,0.8300000000000001,0.0014558660603223306,0
2017-09-19,0.8400000000000003,0.0011102812845715793,0
2017-09-20,0.8299999999999998,0.0006343127281429606,0
2017-09-21,0.8200000000000001,-0.003045960514145296,1
2017-09-22,0.7999999999999998,0.0006478445173156988,0
2017-09-25,0.7800000000000002,-0.002222026840165925,1
2017-09-26,0.7900000000000003,7.209632068461147e-05,0
2017-09-27,0.8400000000000001,0.004085163646849521,0
2017-09-28,0.8600000000000001,0.0012046078243665992,0
2017-09-29,0.8600000000000001,0.0037050907149631662,0
2017-10-02,0.8499999999999999,0.0038739997459671383,0
2017-10-03,0.8600000000000001,0.002158853672423522,0
2017-10-04,0.8600000000000001,0.0012467548864110167,0
2017-10-05,0.8600000000000001,0.005646756562926125,0
2017-10-06,0.8300000000000001,-0.0010736382622734686,1
2017-10-10,0.8400000000000001,0.002322446782173193,0
2017-10-11,0.8400000000000001,0.001803468933287311,0
2017-10-12,0.8200000000000001,-0.0016867300136190755,1
2017-10-13,0.7699999999999998,0.0008781111202582625,0
2017-10-16,0.7599999999999998,0.0017507647356032052,0
2017-10-17,0.7599999999999998,0.0006724949562879612,0
2017-10-18,0.7499999999999998,0.0007423730932734074,0
2017-10-19,0.75,0.0003279635804251946,0
2017-10-20,0.79,0.005116896296007312,0
2017-10-23,0.7999999999999998,-0.0039724915637947555,1
2017-10-24,0.8199999999999998,0.0016179463387628878,0
2017-10-25,0.8299999999999998,-0.004663057143858063,1
2017-10-26,0.8300000000000001,0.0012709461705413538,0
2017-10-27,0.8299999999999998,0.008072957350414134,0
2017-10-30,0.79,-0.0031924744388955872,1
2017-10-31,0.7799999999999998,0.0009444852555358096,0
2017-11-01,0.76,0.001592072256781707,0
2017-11-02,0.74,0.00018996960486306058,0
2017-11-03,0.71,0.0030970792875555375,0
2017-11-06,0.7099999999999997,0.0012713305304810074,0
2017-11-07,0.69,-0.00018910668318461443,1
2017-11-08,0.6699999999999999,0.0014436587098169973,0
2017-11-09,0.7000000000000002,-0.003761977813581785,1
2017-11-10,0.73,-0.0008976174447306029,1
2017-11-13,0.7,0.0009836192541532451,0
2017-11-14,0.7,-0.002309620711533511,1
2017-11-15,0.6500000000000001,-0.005525675974360822,1
2017-11-16,0.6500000000000001,0.008196146017733552,0
2017-11-17,0.6200000000000001,-0.0026260422951377427,1
2017-11-20,0.6000000000000001,0.001275762452255913,0
2017-11-21,0.5899999999999999,0.006541086075890767,0
2017-11-22,0.5799999999999998,-0.0007502799121211767,1
2017-11-24,0.5899999999999999,0.002056155374497548,0
2017-11-27,0.5799999999999998,-0.0003842577293442506,1
2017-11-28,0.5899999999999999,0.00984846737551015,0
2017-11-29,0.5900000000000001,-0.00036923685973555553,1
2017-11-30,0.6399999999999999,0.008190946928299692,0
2017-12-01,0.5900000000000001,-0.00202449028924534,1
2017-12-04,0.5700000000000001,-0.0010521455442770167,1
2017-12-05,0.5299999999999998,-0.003739429575970621,1
2017-12-06,0.55,-0.00011408709408766704,1
2017-12-07,0.5700000000000001,0.0029323728639507607,0
2017-12-08,0.5799999999999998,0.005506298872194781,0
2017-12-11,0.5700000000000001,0.0032019611540636816,0
2017-12-12,0.5699999999999998,0.0015488780033008354,0
2017-12-13,0.5699999999999998,-0.0004729534441145766,1
2017-12-14,0.53,-0.004070826370242253,1
2017-12-15,0.51,0.008974325134520456,0
2017-12-18,0.55,0.005362862086620401,0
2017-12-19,0.5899999999999999,-0.003230291135099761,1
2017-12-20,0.6200000000000001,-0.0008279040973793172,1
2017-12-21,0.5900000000000001,0.0019856303069889503,0
2017-12-22,0.5700000000000001,-0.0004581739347455649,1
2017-12-26,0.5500000000000003,-0.0010583824636460903,1
2017-12-27,0.53,0.00079089722066783,0
2017-12-28,0.5200000000000002,0.0018340279279212002,0
2017-12-29,0.51,-0.005183178668968558,1
2018-01-02,0.54,0.008303380074131894,0
2018-01-03,0.5,0.006398818907860759,0
2018-01-04,0.5,0.004028661363921104,0
2018-01-05,0.5100000000000002,0.007033799683552555,0
2018-01-08,0.5300000000000002,0.0016623225124401397,0
2018-01-09,0.5699999999999998,0.0013029031448006378,0
2018-01-10,0.5699999999999998,-0.0011122055472160275,1
2018-01-11,0.56,0.007033618001404562,0
2018-01-12,0.5599999999999998,0.006749627831013516,0
2018-01-16,0.5100000000000002,-0.0035244630756861017,1
2018-01-17,0.52,0.009415002053003496,0
2018-01-18,0.5700000000000003,-0.001616379310344751,1
2018-01-19,0.5800000000000001,0.004385228178396927,0
2018-01-22,0.5800000000000001,0.008066754439027823,0
2018-01-23,0.5699999999999998,0.002174396481431362,0
2018-01-24,0.5699999999999998,-0.0005600307136341964,1
2018-01-25,0.5499999999999998,0.0006026346765155566,0
2018-01-26,0.5300000000000002,0.011841155234656897,0
2018-01-29,0.5900000000000003,-0.006731944014173874,1
2018-01-30,0.6000000000000001,-0.010898781509218525,1
2018-01-31,0.5800000000000001,0.0004889403811609849,0
2018-02-01,0.6199999999999997,-0.0006480605989779287,1
2018-02-02,0.69,-0.021208513171602883,1
2018-02-05,0.69,-0.040979244278871785,1
2018-02-06,0.69,0.017440938639606607,0
2018-02-07,0.69,-0.0050015954644285765,1
2018-02-08,0.7200000000000002,-0.037536451302551344,1
2018-02-09,0.7800000000000002,0.014936071290197583,0
2018-02-12,0.77,0.013914603653299107,0
2018-02-13,0.73,0.0026129518072288693,0
2018-02-14,0.7400000000000002,0.013402479965752168,0
2018-02-15,0.71,0.0120690869070601,0
2018-02-16,0.6600000000000001,0.0003734622144111466,0
2018-02-20,0.6299999999999999,-0.005841403693699454,1
2018-02-21,0.6800000000000002,-0.00549652831466807,1
2018-02-22,0.6699999999999999,0.0009735944886408721,0
2018-02-23,0.6299999999999999,0.016028343614550522,0
2018-02-26,0.6399999999999997,0.011756997779638123,0
2018-02-27,0.6299999999999999,-0.012706864297021059,1
2018-02-28,0.6200000000000001,-0.011095806550352139,1
2018-03-01,0.5899999999999999,-0.013324342350110263,1
2018-03-02,0.6099999999999999,0.005071573420174946,0
2018-03-05,0.6399999999999997,0.011032048304691067,0
2018-03-06,0.6299999999999999,0.0026387939462098053,0
2018-03-07,0.6400000000000001,-0.00048384968403136774,1
2018-03-08,0.6099999999999999,0.00446310693853591,0
2018-03-09,0.6299999999999999,0.017378795678667736,0
2018-03-12,0.6000000000000001,-0.001273967637633433,1
2018-03-13,0.5800000000000001,-0.00636359063175973,1
2018-03-14,0.5500000000000003,-0.005724493818052956,1
2018-03-15,0.5299999999999998,-0.0007819660444884358,1
2018-03-16,0.54,0.0017034720983646334,0
2018-03-19,0.54,-0.014204163502312905,1
2018-03-20,0.5500000000000003,0.001481798210046792,0
2018-03-21,0.5800000000000001,-0.001843986249236318,1
2018-03-22,0.54,-0.02516289137256489,1
2018-03-23,0.54,-0.020966906104724736,1
2018-03-26,0.52,0.0271572407717926,0
2018-03-27,0.52,-0.017276334844182117,1
2018-03-28,0.4900000000000002,-0.0029166124426820428,1
2018-03-29,0.4700000000000002,0.01376967370441462,0
2018-04-02,0.48,-0.02233733580221664,1
2018-04-03,0.5100000000000002,0.01261483879963432,0
2018-04-04,0.5100000000000002,0.011566486259060316,0
2018-04-05,0.5300000000000002,0.00686280811739759,0
2018-04-06,0.5,-0.02192020549488527,1
2018-04-09,0.48999999999999977,0.003336571356168383,0
2018-04-10,0.48,0.01672687474169199,0
2018-04-11,0.4700000000000002,-0.005525298565605352,1
2018-04-12,0.4900000000000002,0.008250731400845313,0
2018-04-13,0.44999999999999973,-0.0028866474724003055,1
2018-04-16,0.43999999999999995,0.008109023830139561,0
2018-04-17,0.4099999999999997,0.01066157798822931,0
2018-04-18,0.4500000000000002,0.0008313657676830566,0
2018-04-19,0.48,-0.005726120857699746,1
2018-04-20,0.5,-0.008536535555283331,1
2018-04-23,0.48999999999999977,5.617682967939963e-05,0
2018-04-24,0.52,-0.01338056915166519,1
2018-04-25,0.5399999999999996,0.0018371189116968,0
2018-04-26,0.5099999999999998,0.01043418958854292,0
2018-04-27,0.46999999999999975,0.0011136358523251566,0
2018-04-30,0.45999999999999996,-0.008187541902161422,1
2018-05-01,0.4700000000000002,0.0025490455240648746,0
2018-05-02,0.48,-0.007205815880669042,1
2018-05-03,0.44999999999999973,-0.0022536964035709817,1
2018-05-04,0.4400000000000004,0.012811201149927953,0
2018-05-07,0.45999999999999996,0.003457960066380883,0
2018-05-08,0.4600000000000004,-0.0002656559269333947,1
2018-05-09,0.45999999999999996,0.009682176113057217,0
2018-05-10,0.43000000000000016,0.009370632999603501,0
2018-05-11,0.43000000000000016,0.0017076314600799058,0
2018-05-14,0.4500000000000002,0.0008835217690965624,0
2018-05-15,0.5,-0.006842165025108815,1
2018-05-16,0.5099999999999998,0.004060558004020054,0
2018-05-17,0.54,-0.000855843612027285,1
2018-05-18,0.5100000000000002,-0.002632227136203147,1
2018-05-21,0.48,0.007386738519040259,0
2018-05-22,0.4700000000000002,-0.0031357367883761977,1
2018-05-23,0.48,0.003248373977771557,0
2018-05-24,0.48,-0.002023202806873625,1
2018-05-25,0.4500000000000002,-0.002357245505469785,1
2018-05-29,0.4500000000000002,-0.011564198388288038,1
2018-05-30,0.41999999999999993,0.01269582803565994,0
2018-05-31,0.43000000000000016,-0.006879563584568427,1
2018-06-01,0.41999999999999993,0.01084919435028664,0
2018-06-04,0.41999999999999993,0.0044795986279628774,0
2018-06-05,0.4299999999999997,0.0007026178887243884,0
2018-06-06,0.4500000000000002,0.00856737485448189,0
2018-06-07,0.43000000000000016,-0.0007141955380813858,1
2018-06-08,0.43000000000000016,0.0031259362467830343,0
2018-06-11,0.43999999999999995,0.0010687182218256375,0
2018-06-12,0.41999999999999993,0.0017433501078361058,0
2018-06-13,0.3900000000000001,-0.004026050917702695,1
2018-06-14,0.3500000000000001,0.002471510972283708,0
2018-06-15,0.38000000000000034,-0.0010170746345898873,1
2018-06-18,0.3599999999999999,-0.0021261593144484836,1
2018-06-19,0.3500000000000001,-0.004023433979269853,1
2018-06-20,0.3700000000000001,0.0017121614137458607,0
2018-06-21,0.33999999999999986,-0.006345489498865264,1
2018-06-22,0.33999999999999986,0.0018619806819504259,0
2018-06-25,0.33000000000000007,-0.013724735741665661,1
2018-06-26,0.3500000000000001,0.0022045806696182613,0
2018-06-27,0.31000000000000005,-0.008604290761129008,1
2018-06-28,0.31999999999999984,0.006178624478169192,0
2018-06-29,0.33000000000000007,0.0007583817752760957,0
2018-07-02,0.30000000000000027,0.0030680150237090142,0
2018-07-03,0.30000000000000027,-0.00494735413740377,1
2018-07-05,0.29000000000000004,0.00862075320099387,0
2018-07-06,0.29000000000000004,0.008481296202235589,0
2018-07-09,0.29000000000000004,0.008823039183714743,0
2018-07-10,0.28000000000000025,0.0034732074550045677,0
2018-07-11,0.27,-0.007094178621538827,1
2018-07-12,0.25,0.008749035695488905,0
2018-07-13,0.2400000000000002,0.0010792305300737493,0
2018-07-16,0.26000000000000023,-0.001028090429120665,1
2018-07-17,0.23999999999999977,0.00397365665748306,0
2018-07-18,0.2799999999999998,0.0021604883344306103,0
2018-07-19,0.23999999999999977,-0.003952948196134454,1
2018-07-20,0.29000000000000004,-0.0009484790461010695,1
2018-07-23,0.31999999999999984,0.00183808439484201,0
2018-07-24,0.3200000000000003,0.004780938945058377,0
2018-07-25,0.2799999999999998,0.009101545880016992,0
2018-07-26,0.29000000000000004,-0.003032251490652005,1
2018-07-27,0.29000000000000004,-0.006562253298748155,1
2018-07-30,0.31999999999999984,-0.005754180827438504,1
2018-07-31,0.29000000000000004,0.00488474987511589,0
2018-08-01,0.33000000000000007,-0.0010403758135703045,1
2018-08-02,0.31999999999999984,0.004926493587738445,0
2018-08-03,0.3200000000000003,0.0046441380578801095,0
2018-08-06,0.2999999999999998,0.0035382963367192044,0
2018-08-07,0.2999999999999998,0.002824165029469361,0
2018-08-08,0.2799999999999998,-0.00026237996116773576,1
2018-08-09,0.29000000000000004,-0.001441718864821362,1
2018-08-10,0.26000000000000023,-0.0071138709971333425,1
2018-08-13,0.27,-0.004005957759204981,1
2018-08-14,0.26000000000000023,0.00638924424064391,0
2018-08-15,0.25,-0.00760221974957398,1
2018-08-16,0.2400000000000002,0.007919471183698512,0
2018-08-17,0.26000000000000023,0.0033231362802699227,0
2018-08-20,0.21999999999999975,0.002427959426412052,0
2018-08-21,0.2400000000000002,0.0020685672284348477,0
2018-08-22,0.21999999999999975,-0.0003981892866123937,1
